"","detectedstate","dateannounced","numberofcases"
"361","Madhya Pradesh","31/03/2020",19
"362","Maharashtra","01/04/2020",33
"363","Maharashtra","02/04/2020",88
"364","Maharashtra","03/04/2020",64
"365","Maharashtra","04/04/2020",148
"366","Maharashtra","05/04/2020",112
"367","Maharashtra","06/04/2020",121
"368","Maharashtra","07/04/2020",150
"369","Maharashtra","08/04/2020",117
"370","Maharashtra","09/03/2020",2
"371","Maharashtra","09/04/2020",229
"372","Maharashtra","10/03/2020",3
"373","Maharashtra","10/04/2020",210
"374","Maharashtra","11/03/2020",6
"375","Maharashtra","11/04/2020",187
"376","Maharashtra","12/03/2020",3
"377","Maharashtra","12/04/2020",221
"378","Maharashtra","13/03/2020",3
"379","Maharashtra","13/04/2020",352
"380","Maharashtra","14/03/2020",9
"381","Maharashtra","14/04/2020",350
"382","Maharashtra","15/03/2020",6
"383","Maharashtra","15/04/2020",232
"384","Maharashtra","16/03/2020",7
"385","Maharashtra","16/04/2020",286
"386","Maharashtra","17/03/2020",2
"387","Maharashtra","17/04/2020",118
"388","Maharashtra","18/03/2020",4
"389","Maharashtra","19/03/2020",3
"390","Maharashtra","20/03/2020",4
"391","Maharashtra","21/03/2020",12
"392","Maharashtra","22/03/2020",10
"393","Maharashtra","23/03/2020",15
"394","Maharashtra","24/03/2020",18
"395","Maharashtra","25/03/2020",15
"396","Maharashtra","26/03/2020",3
"397","Maharashtra","27/03/2020",28
"398","Maharashtra","28/03/2020",28
"399","Maharashtra","29/03/2020",22
"400","Maharashtra","30/03/2020",17
"401","Maharashtra","31/03/2020",82
"402","Manipur","02/04/2020",1
"403","Manipur","24/03/2020",1
"404","Meghalaya","13/04/2020",1
"405","Meghalaya","15/04/2020",6
"406","Meghalaya","16/04/2020",2
"407","Meghalaya","18/04/2020",2
"408","Mizoram","25/03/2020",1
"409","Nagaland","12/04/2020",1
"410","Odisha","01/04/2020",1
"411","Odisha","03/04/2020",15
"412","Odisha","04/04/2020",1
"413","Odisha","05/04/2020",18
"414","Odisha","06/04/2020",1
"415","Odisha","07/04/2020",2
"416","Odisha","09/04/2020",6
"417","Odisha","10/04/2020",2
"418","Odisha","11/04/2020",4
"419","Odisha","13/04/2020",1
"420","Odisha","14/04/2020",5
"421","Odisha","16/03/2020",1
"422","Odisha","19/03/2020",1
"423","Odisha","26/03/2020",1
"424","Odisha","31/03/2020",1
"425","Puducherry","01/04/2020",2
"426","Puducherry","02/04/2020",2
"427","Puducherry","10/04/2020",2
"428","Puducherry","17/03/2020",1
"429","Punjab","01/04/2020",4
"430","Punjab","02/04/2020",1
"431","Punjab","03/04/2020",6
"432","Punjab","04/04/2020",12
"433","Punjab","05/04/2020",3
"434","Punjab","06/04/2020",11
"435","Punjab","07/04/2020",20
"436","Punjab","08/04/2020",7
"437","Punjab","09/03/2020",1
"438","Punjab","09/04/2020",24
"439","Punjab","10/04/2020",21
"440","Punjab","11/04/2020",7
"441","Punjab","12/04/2020",12
"442","Punjab","13/04/2020",6
"443","Punjab","14/04/2020",8
"444","Punjab","15/04/2020",2
"445","Punjab","16/04/2020",11
"446","Punjab","17/04/2020",14
"447","Punjab","19/03/2020",1
"448","Punjab","20/03/2020",1
"449","Punjab","21/03/2020",10
"450","Punjab","22/03/2020",8
"451","Punjab","23/03/2020",2
"452","Punjab","24/03/2020",6
"453","Punjab","25/03/2020",2
"454","Punjab","26/03/2020",2
"455","Punjab","27/03/2020",5
"456","Punjab","30/03/2020",3
"457","Punjab","31/03/2020",1
"458","Rajasthan","01/04/2020",27
"459","Rajasthan","02/04/2020",13
"460","Rajasthan","03/03/2020",1
"461","Rajasthan","03/04/2020",46
"462","Rajasthan","04/03/2020",1
"463","Rajasthan","04/04/2020",27
"464","Rajasthan","05/04/2020",60
"465","Rajasthan","06/04/2020",35
"466","Rajasthan","07/04/2020",42
"467","Rajasthan","08/04/2020",40
"468","Rajasthan","09/04/2020",80
"469","Rajasthan","10/03/2020",1
"470","Rajasthan","10/04/2020",98
"471","Rajasthan","11/04/2020",139
"472","Rajasthan","12/04/2020",104
"473","Rajasthan","13/04/2020",93
"474","Rajasthan","14/03/2020",1
"475","Rajasthan","14/04/2020",108
"476","Rajasthan","15/04/2020",71
"477","Rajasthan","16/04/2020",55
"478","Rajasthan","17/04/2020",98
"479","Rajasthan","18/03/2020",3
"480","Rajasthan","18/04/2020",41
"481","Rajasthan","19/03/2020",2
"482","Rajasthan","20/03/2020",8
"483","Rajasthan","21/03/2020",7
"484","Rajasthan","22/03/2020",5
"485","Rajasthan","23/03/2020",3
"486","Rajasthan","25/03/2020",6
"487","Rajasthan","26/03/2020",5
"488","Rajasthan","27/03/2020",7
"489","Rajasthan","28/03/2020",4
"490","Rajasthan","29/03/2020",5
"491","Rajasthan","30/03/2020",20
"492","Rajasthan","31/03/2020",14
"493","Tamil Nadu","01/04/2020",110
"494","Tamil Nadu","02/04/2020",75
"495","Tamil Nadu","03/04/2020",102
"496","Tamil Nadu","04/04/2020",74
"497","Tamil Nadu","05/04/2020",86
"498","Tamil Nadu","06/04/2020",50
"499","Tamil Nadu","07/03/2020",1
"500","Tamil Nadu","07/04/2020",69
"501","Tamil Nadu","08/04/2020",48
"502","Tamil Nadu","09/04/2020",96
"503","Tamil Nadu","10/04/2020",77
"504","Tamil Nadu","11/04/2020",58
"505","Tamil Nadu","12/04/2020",106
"506","Tamil Nadu","13/04/2020",98
"507","Tamil Nadu","14/04/2020",31
"508","Tamil Nadu","15/04/2020",38
"509","Tamil Nadu","16/04/2020",25
"510","Tamil Nadu","17/04/2020",56
"511","Tamil Nadu","18/03/2020",1
"512","Tamil Nadu","19/03/2020",1
"513","Tamil Nadu","21/03/2020",3
"514","Tamil Nadu","22/03/2020",3
"515","Tamil Nadu","23/03/2020",3
"516","Tamil Nadu","24/03/2020",6
"517","Tamil Nadu","25/03/2020",8
"518","Tamil Nadu","26/03/2020",3
"519","Tamil Nadu","27/03/2020",9
"520","Tamil Nadu","28/03/2020",4
"521","Tamil Nadu","29/03/2020",8
"522","Tamil Nadu","30/03/2020",17
"523","Tamil Nadu","31/03/2020",57
"524","Telangana","01/04/2020",30
"525","Telangana","02/03/2020",1
"526","Telangana","02/04/2020",27
"527","Telangana","03/04/2020",75
"528","Telangana","04/04/2020",43
"529","Telangana","05/04/2020",62
"530","Telangana","06/04/2020",30
"531","Telangana","07/04/2020",40
"532","Telangana","08/04/2020",49
"533","Telangana","09/04/2020",18
"534","Telangana","10/04/2020",16
"535","Telangana","11/04/2020",16
"536","Telangana","12/04/2020",28
"537","Telangana","13/04/2020",61
"538","Telangana","14/03/2020",1
